Known Planet Name,X,Y,RA,Dec,Rand. Dist.,Region,Sector,Grid,Link,technicalId,Source : http://www.swgalaxymap.com/,url,title,is_character,side_bar,paragraph,crosslinks,Empire,Rebel
Allyuen,-1165.87,-12860.87,0.0873449274,24.5839504,383000531,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Allyuen,419.0,,https://starwars.fandom.com/wiki/Allyuen,Allyuen,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}, 'Physical information': {'Points of interest': 'Allyuen spaceport'}, 'Societal information': {'Major exports': 'Chromite', 'Affiliation': ['Noble Court', 'Galactic Empire']}}","Allyuen was a planet located in the Anoat sector of the galaxy's Outer Rim Territories and home to the Allyuen spaceport, which was garrisoned by the Galactic Empire.
","['Anoat_sector', 'Alliance_to_Restore_the_Republic', 'Chromite', 'Battle_of_Endor', 'Outer_Rim_Territories', 'Sector', 'Allyuen_spaceport', 'Planet', 'Galactic_Empire', 'Noble_Court', 'Iron_Blockade', 'Garrison', 'Alluyen', 'The_Smuggler', 'Unidentified_individual_(Allyuen)', 'Canon', 'The_galaxy']",1,0
Almania,10756.78,7416.45,0.08722602096,24.58698383,383000267,Outer Rim,Mortex Sector,S5,http://starwars.wikia.com/wiki/Almania,721.0,,https://starwars.fandom.com/wiki/Almania,Almania,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'S-5'}}","Almania was an astronomical object located in the galaxy's Outer Rim Territories.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Alpheridies,5416.89,2750.36,0.08727927651,24.58628579,383000048,Expansion Region,Farstey Sector,O8,http://starwars.wikia.com/wiki/Alpheridies,1161.0,,https://starwars.fandom.com/wiki/Alpheridies,Alpheridies,False,"{'Astrographical information': {'Region': 'Expansion Region', 'Grid coordinates': 'O-8'}}","Alpheridies was an astronomical body located in the galaxy's Expansion Region.
","['Expansion_Region', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Alsakan,258.31,163.75,0.08733072383,24.58589884,382999411,Core,,L9,http://starwars.wikia.com/wiki/Alsakan,98.0,,https://starwars.fandom.com/wiki/Alsakan,Alsakan,False,"{'Astrographical information': {'Region': 'Core Worlds', 'Grid coordinates': 'L-9', 'Trade routes': 'Perlemian Trade Route'}, 'Physical information': {'Points of interest': 'Alsakan Academy'}, 'Societal information': {'Immigrated species': 'Human', 'Demonym': 'Alsakan'}}","Alsakan was an astronomical object located in the galaxy's Core Worlds, in grid square L-9 on the Standard Galactic Grid, on the Perlemian Trade Route. It was the homeworld of both Doctor Cornelius Evazan and Allegiant General Enric Pryde. Alsakan contained an Imperial Academy attended by Allegiant General Pryde.
","['Human', 'Core_Worlds', 'Perlemian_Trade_Route', 'Homeworld', 'Standard_Galactic_Grid', 'Enric_Pryde', 'Alsakan_Academy', 'Swagger_stick', 'Canon', 'Doctor', 'Allegiant_General', 'Cornelius_Evazan', 'The_galaxy']",0,0
Ambria,5560.62,-213.3,0.08727784307,24.58584244,383000277,Inner Rim,Airon Sector,O10,http://starwars.wikia.com/wiki/Ambria,1483.0,,https://starwars.fandom.com/wiki/Ambria,Ambria,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'O-10'}, 'Physical information': {'Primary terrain': 'Desert'}}","Ambria was an unpleasant desert planet, in tune with the dark side of the Force, that was located in the galaxy's Inner Rim. It was rumored that Darth Bane, creator of the Rule of Two and the Great Plan, was supposedly killed by his Sith apprentice Darth Zannah while in a duel on Ambria.
","['Inner_Rim', 'Darth_Bane', 'Desert', 'Great_Plan', 'Standard_Galactic_Grid', 'Planet', 'Dark_side_of_the_Force', 'Darth_Zannah', 'Canon', 'Sith_apprentice', 'Death', 'Rule_of_Two', 'The_galaxy']",0,0
Ammuud,10976.67,8657.9,0.08722382796,24.58716955,383000221,Outer Rim,Corporate Sector,S4,http://starwars.wikia.com/wiki/Ammuud,554.0,,https://starwars.fandom.com/wiki/Ammuud,Ammuud,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Corporate Sector'}, 'Physical information': {'Climate': 'Cold'}, 'Societal information': {'Government': 'Seven family clans'}}","Ammuud was a cold planet located in the semi-independent Corporate Sector of the galaxy's Outer Rim Territories. The planet saw decades of fighting between its seven resident family clans, who eventually united to govern Ammuud under the Code of Ammuud.
","['Code_of_Ammuud', 'Outer_Rim_Territories', 'Temperature', 'Planet', 'Canon', 'Corporate_Sector', 'Standard_decade', 'The_galaxy']",0,0
Anantapar,-1314.11,-12967.67,0.08734640582,24.58393442,383000359,Outer Rim,Yarith Sector,K18,http://starwars.wikia.com/wiki/Anantapar,423.0,,https://starwars.fandom.com/wiki/Anantapar,Anantapar,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}}","Anantapar was a planet located in the Anoat sector of the galaxy's Outer Rim Territories.
","['Anoat_sector', 'Outer_Rim_Territories', 'Planet', 'Canon', 'The_galaxy']",0,0
Anaxes,615.7,374.39,0.08732715953,24.58593036,383000311,Core,,L9,http://starwars.wikia.com/wiki/Anaxes,96.0,,https://starwars.fandom.com/wiki/Anaxes,Anaxes,False,"{'Astrographical information': {'Region': 'Core Worlds', 'Sector': 'Azure sector', 'System': 'Azure system', 'Grid coordinates': 'L-9', 'Trade routes': 'Perlemian Trade Route'}, 'Physical information': {'Atmosphere': 'Breathable', 'Climate': 'Temperate', 'Primary terrain': ['Canyons', 'Caverns', 'Forests', 'Valleys'], 'Points of interest': ['Anaxes canyon', 'Anaxes Separatist Security Outpost', 'Anaxes shipyards', 'Anaxes War College', 'Cyber Center', 'Fort Anaxes', 'Sector One', 'Separatist stronghold'], 'Fauna': 'Fyrnock'}, 'Societal information': {'Major exports': 'Starships', 'Affiliation': 'Galactic Republic'}}","Anaxes was a rocky planet located in the Azure sector of the galaxy's Core Worlds region. A majority of its surface was covered with tall, red plant-like life. In the early years of the Imperial Era, the planet was destroyed in a cataclysm, with the remains becoming the Anaxes asteroid belt.
","['Core_Worlds', 'Temperature', 'Atmosphere', 'Trench%27s_flagship_(Anaxes)', 'Planet', 'Standard_Galactic_Grid', 'Anaxes_assembly_complex', 'Obi-Wan_Kenobi', 'Color', 'Battle_of_Lola_Sayu', 'Battle_of_Anaxes', 'Separatist_Droid_Army', 'Grand_Army_of_the_Republic', 'Galactic_Republic', 'The_galaxy', 'Fort_Anaxes', 'Separatist_stronghold_(PM-6986)', 'Cyber_Center', 'Anaxes_shipyards', 'Republic_Military', 'Perlemian_Trade_Route', 'Homeworld', 'Mace_Windu', 'Fyrnock', 'Admiral', '212th_Attack_Battalion', 'Azure_system', 'Destruction_of_Anaxes', 'Planetary_defense_forces', 'Starship', 'PM-1203', 'Anaxes_asteroid_belt', 'Rex%27s_battle_strategy_algorithm', 'Anaxes_canyon', 'Sector_One', 'Galactic_Republic_Navy', 'Jedi_General', 'Jungle', 'Spectres', 'CT-1409', 'Anakin_Skywalker', 'Azure_sector', 'Canon', 'Confederacy_of_Independent_Systems_Navy', 'Trench', 'Reactor', 'Plant', 'Hypermatter', 'Planetoid', 'Advanced_Recon_Commando', 'Species', 'Standard_year', 'Confederacy_of_Independent_Systems', 'Republic_Era', 'Skako_Minor', 'Clone_Force_99', 'Anaxes_Separatist_Security_Outpost', 'Clone_Wars', 'Techno_Union', '19_BBY', 'Forest', 'Cave', 'Mission_to_Skako_Minor', 'Outer_Rim_Sieges', 'Death', 'Imperial_Era', 'Anaxes_War_College']",0,0
Andara,1465.03,-4737.0,0.08731868903,24.5851657,382999762,Core,,L13,http://starwars.wikia.com/wiki/Andara,121.0,,https://starwars.fandom.com/wiki/Andara,Andara,False,"{'Astrographical information': {'Region': 'Core Worlds', 'Grid coordinates': 'L-13'}, 'Societal information': {'Affiliation': ['Galactic Empire', 'New Republic']}}","Andara was an astronomical object located in the galaxy's Core Worlds.
","['New_Republic', 'Core_Worlds', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Andelm IV,4958.11,-14606.5,0.087283852,24.58368925,382999472,Outer Rim,Svivreni Sector,Q19,http://starwars.wikia.com/wiki/Andelm_IV,2059.0,,https://starwars.fandom.com/wiki/Andelm_IV,Andelm IV,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Suns': 'At least 1', 'Moons': 'At least 1'}, 'Physical information': {'Points of interest': 'Andelm beetle caverns', 'Flora': 'Trees', 'Fauna': 'Andelm beetles'}, 'Societal information': {'Immigrated species': ['Besalisk', 'Human', 'Jawa', 'Nikto', 'Quarren', 'Rodian', 'Shistavanen', ""Twi'lek"", 'Zabrak'], 'Major cities': 'Unidentified city', 'Major exports': ['Andelm beetles', 'Dedlanite'], 'Affiliation': [""Jaum's crime syndicate"", 'Galactic Empire']}}","Andelm IV was a planet in the Outer Rim Territories. During the Galactic Civil War, the planet was ruled by Jaum, a crime lord.
","['Nikto', 'Andelm_beetle', 'Galactic_Empire', 'Planet', 'Besalisk', 'Jawa', 'Crime_lord', 'Shistavanen', 'Twi%27lek', 'Jaum', 'Zabrak', 'Outer_Rim_Territories', 'Human', 'Andelm_beetle_caverns', 'Quarren', 'Canon', 'Dedlanite', 'Tree', 'Galactic_Civil_War', 'Unidentified_Andelm_IV_city', 'Rodian']",0,0
Ando,7887.52,-8964.55,0.08725463653,24.58453327,383000349,Mid Rim,Lambda Sector,Q15,http://starwars.wikia.com/wiki/Ando,1768.0,,https://starwars.fandom.com/wiki/Ando,Ando,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Lambda sector', 'System': 'Ando system', 'Grid coordinates': 'Q-15'}, 'Physical information': {'Primary terrain': 'Water'}, 'Societal information': {'Native species': 'Aqualish', 'Demonym': 'Andoan', 'Affiliation': ['Galactic Republic', 'Confederacy of Independent Systems']}}","Ando was a water-covered planet in the Ando system of the Lambda sector, a sector in the galaxy's Mid Rim, located in grid square Q-15 on the Standard Galactic Grid, that was homeworld of the amphibious Aqualish species. At the time of the Trade Federation's Invasion of Naboo, it was a member of the Galactic Republic and was represented in the Galactic Senate by Senator Po Nudo. During the Separatist Crisis, turmoil occurred on Ando that left the galaxy staggered and it seceded from the Republic, joining the Confederacy of Independent Systems, which promised it the support of the InterGalactic Banking Clan and Techno Union. A type of wine known as Andoan wine was produced on Ando. It was the homeworld of Senator Po Nudo, the weapons manufacturer Amda Wabo, and the smuggler Ponda Baba.
","['Separatist_Crisis', 'Smuggler', 'Standard_Galactic_Grid', 'Planet', 'Wine', 'Aqualish', 'Senator', 'Galactic_Republic', 'The_galaxy', 'Amda_Wabo', 'Amphibian', 'Homeworld', 'Naboo', 'Andoan_wine', 'Ponda_Baba', 'InterGalactic_Banking_Clan', 'Po_Nudo', 'Sector', 'Water', 'Canon', 'Galactic_Senate', 'Time', 'Species', 'Ando_system', 'Confederacy_of_Independent_Systems', 'Trade_Federation', 'Techno_Union', 'Mid_Rim', 'Invasion_of_Naboo', 'Lambda_sector']",0,0
Andooweel,9557.92,-10178.91,0.08723797738,24.58435161,383000526,Outer Rim,Arkanis Sector,R16,http://starwars.wikia.com/wiki/Andooweel,493.0,,https://starwars.fandom.com/wiki/Andooweel,Andooweel,False,{},"Andooweel was a world within the reaches of the galaxy.
","['Penn_Zarang', 'Zare_Leonis', 'Canon', 'The_galaxy']",0,0
Ankus,-3924.11,4209.31,0.08737243576,24.58650405,382999487,Mid Rim,Freestanding Subsectors Sector,I7,http://starwars.wikia.com/wiki/Ankus,1946.0,,https://starwars.fandom.com/wiki/Ankus,Ankus,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'I-7'}}","Ankus was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Annaj,-4947.63,-10468.96,0.08738264348,24.58430822,383000228,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/Annaj,287.0,,https://starwars.fandom.com/wiki/Annaj,Annaj,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Moddell sector', 'System': 'Annaj system', 'Trade routes': 'Spar Trade Route'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Annaj was an astronomical object in the Annaj system of the Outer Rim Territories' Moddell sector. Prior to the Battle of Endor in 4 ABY, Annaj was mapped as part of a Rebel Alliance report on the navigation of the Moddell sector by Corporal Ractivelle of Stardust unit in preparation for the Rebel Alliance's attack on the second Death Star.
","['Battle_of_Endor', 'The_Rebel_Files', '34_ABY', 'Crix_Madine', 'Spar_Trade_Route', 'Stardust_unit', 'Galactic_Empire', 'Sanctuary_Pipeline', 'Standard_day', 'Annaj_system', 'Endor', 'Alliance_to_Restore_the_Republic', 'Capin_Harinar', 'Major', 'Agent', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Starship', 'Ractivelle', 'Outer_Rim_Territories', 'Sector', '4_ABY', 'Alliance_Fleet', 'Resistance', 'Canon', 'Moddell_sector', 'General', 'Standard_year', 'Corporal', 'Amilyn_Holdo', 'Vice_Admiral', 'Sullust']",0,1
Anoat,-1428.35,-12811.07,0.08734754516,24.58395785,383000008,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Anoat,413.0,,https://starwars.fandom.com/wiki/Anoat,Anoat,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector', 'System': 'Anoat system', 'Moons': '1', 'Trade routes': ['Incisor Sidestep', 'Corellian Trade Spine']}, 'Physical information': {'Atmosphere': 'Polluted', 'Climate': 'Toxic', 'Primary terrain': 'Urban', 'Points of interest': ['Dissident base', 'Jedi shrine', 'Resistance Camp'], 'Fauna': ['Akk dog', 'Anoatian pit beast']}, 'Societal information': {'Demonym': 'Anoatian', 'Affiliation': ['Noble Court', 'Galactic Empire', 'Resistance']}}","Anoat was a polluted planet located in the Anoat system of the Outer Rim Territories.
","['Anoat_sector', 'Anoatian_pit_beast', 'Atmosphere', 'City', 'Galactic_Empire', 'Planet', 'Wild_Space', 'The_Smuggler', 'Lurker_(Anoat)', 'Battle_of_Yavin', 'Mining', 'Noble_Court', 'Tam_Bastion', 'Gassing_of_Anoat', 'Resistance_Camp', 'Jedi_shrine', 'Corellian_Trade_Spine', 'Outer_Rim_Territories', 'Incisor_Sidestep', 'Battle_of_Crait', 'Resistance', 'Canon', 'Ring_of_Kafrene', 'Standard_year', 'Anoat_system', 'Galactic_Civil_War', 'Hyperspace_route', 'Capital', 'Akk_dog', 'Poison', 'Death', 'Imperial_Military', 'Sullust']",0,0
Anoth,-2605.34,-16467.16,0.08735928346,24.5834109,383000254,Wild Space,,J20,http://starwars.wikia.com/wiki/Anoth,2012.0,,https://starwars.fandom.com/wiki/Anoth,Anoth,False,"{'Astrographical information': {'Region': 'Wild Space', 'Grid coordinates': 'J-20'}}","Anoth was an astronomical object located in the Wild Space region of the galaxy, positioned at the coordinates J-20 on the Standard Galactic Grid.
","['Wild_Space', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Ansion,-3099.74,4500.71,0.08736421419,24.58654764,382999411,Mid Rim,Churnis Sector,I6,http://starwars.wikia.com/wiki/Ansion,1731.0,,https://starwars.fandom.com/wiki/Ansion,Ansion,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'I-6'}, 'Physical information': {'Points of interest': 'Ansion Imperial base'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Ansion was a planet located in the galaxy's Mid Rim. A border dispute occurred on Ansion during the Separatist Crisis, which, along with turmoil on the planet Ando, was enough to stagger the galaxy. Ansion was connected via hyperspace route to the planets Keitum, Glee Anselm, Namadii, and Rago.
","['Separatist_Crisis', 'Ando', 'Galaxy', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Obi-Wan_Kenobi', 'Ansion_Imperial_base', 'Mace_Windu', 'Planet', 'Border_dispute_on_Ansion', 'Hyperspace_route', 'Keitum', 'Glee_Anselm', 'Canon', 'Namadii', 'Mid_Rim', 'Rago', 'The_galaxy']",0,0
Antar,4242.5,-3156.04,0.08729098889,24.58540221,383000240,Inner Rim,,N12,http://starwars.wikia.com/wiki/Antar,1292.0,,https://starwars.fandom.com/wiki/Antar,Antar,False,"{'Astrographical information': {'Region': 'Inner Rim', 'System': ['Prindaar system'], 'Moons': ['At least 4:', 'Antar 4', 'Dead Moon of Antar'], 'Grid coordinates': 'N-12'}, 'Physical information': {'Class': 'Gas giant'}, 'Societal information': {'Demonym': 'Antarian'}}","Antar was a gas giant located in the galaxy's Inner Rim, located in grid square N-12 on the Standard Galactic Grid, that was orbited by Antar 4, homeworld of the sentient Gotal species, and the Dead Moon of Antar.
","['Inner_Rim', 'The_galaxy', 'Gas_giant', 'Species', 'Antar_4', 'Homeworld', 'Standard_Galactic_Grid', 'Gotal', 'Malevolence', 'Dead_Moon_of_Antar', 'Canon', 'Orbit', 'Sentience', 'Prindaar_system']",0,0
Anteevy,6895.16,3958.47,0.0872645335,24.58646652,382999849,Mid Rim,Esuain Sector,P7,http://starwars.wikia.com/wiki/Anteevy,1853.0,,https://starwars.fandom.com/wiki/Anteevy,Anteevy,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'P-7'}, 'Physical information': {'Points of interest': 'Ice Station Beta'}, 'Societal information': {'Affiliation': 'Galactic Empire'}}","Anteevy was an astronomical object located on the edge of the galaxy's Mid Rim. During the reign of the Galactic Empire, the Empire maintained a facility known as Ice Station Beta on Anteevy. When a group of dissidents stole the Imperial corvette Carrion Spike from Moff Wilhuff Tarkin and used it to attack Galidraan Station, Anteevy and its Imperial facility were considered as potential targets for the ship-jackers. They, along with Lantillies and a facility on Cartao, were listed as theoretical targets by Vice Admiral Dodd Rancit of Naval Intelligence when he was questioned on the situation by Galactic Emperor Sheev Palpatine.
","['Berch_Teller%27s_rebel_cell', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Wilhuff_Tarkin', 'Cartao', 'Attack_on_Galidraan_Station', 'The_galaxy', 'Lantillies', 'Moff', 'Naval_Intelligence_Agency', 'Sexes', 'Starship', 'Mission_to_Murkhana', 'Corvette', 'Cartao_Imperial_facility', 'Dodd_Rancit', 'Galidraan_Station', 'Canon', 'Carrion_Spike', 'Ice_Station_Beta', 'Darth_Sidious', 'Mid_Rim', 'Vice_Admiral', 'Imperial_Era', 'Galactic_Emperor']",1,0
Anx Minor,430.35,8118.06,0.08732900805,24.58708879,383000087,Outer Rim,Raioballo Sector,L4,http://starwars.wikia.com/wiki/Anx_Minor,708.0,,https://starwars.fandom.com/wiki/Anx_Minor,Anx Minor,False,{},"Anx Minor was a location where a massacre occurred during the time of the New Republic. The massacre was among several events reviewed by New Republic Intelligence agent Caern Adan and Alphabet Squadron pilot Yrica Quell in search of the 204th Imperial Fighter Wing.
","['New_Republic_pilot', 'Caern_Adan', 'Yrica_Quell', 'New_Republic', 'New_Republic_Intelligence', 'New_Republic_Era', 'Agent', 'Alphabet_Squadron', 'Massacre_at_Anx_Minor', '204th_Imperial_Fighter_Wing', 'Canon']",0,0
Anzat,10202.1,3123.8,0.08723155287,24.58634166,383000180,Mid Rim,Bryx Sector,R7,http://starwars.wikia.com/wiki/Anzat,1830.0,,https://starwars.fandom.com/wiki/Anzat,Anzat,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'R-7'}}","Anzat was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
